w,taza
"('chicken', 'liver')",0.2222222222222222,North Country School Cares for the Whole Child
"('liver', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'tongue')",0.0,North Country School Cares for the Whole Child
"('tongue', 'and')",0.125,North Country School Cares for the Whole Child
"('and', 'heart')",0.14285714285714285,North Country School Cares for the Whole Child
"('heart', 'are')",0.6,North Country School Cares for the Whole Child
"('are', 'planned')",0.2857142857142857,North Country School Cares for the Whole Child
"('planned', 'once')",0.25,North Country School Cares for the Whole Child
"('.', 'Also')",0.0,North Country School Cares for the Whole Child
"('Also', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'salt')",0.0,North Country School Cares for the Whole Child
"('salt', 'water')",0.2857142857142857,North Country School Cares for the Whole Child
"('water', 'fish')",0.0,North Country School Cares for the Whole Child
"('fish', 'is')",0.5,North Country School Cares for the Whole Child
"('is', 'on')",0.0,North Country School Cares for the Whole Child
"('the', 'table')",0.3333333333333333,North Country School Cares for the Whole Child
"('table', 'once')",0.125,North Country School Cares for the Whole Child
"('.', 'For')",0.0,North Country School Cares for the Whole Child
"('For', 'deserts')",0.14285714285714285,North Country School Cares for the Whole Child
"('deserts', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'puddings')",0.0,North Country School Cares for the Whole Child
"('puddings', 'and')",0.25,North Country School Cares for the Whole Child
"('and', 'pies')",0.0,North Country School Cares for the Whole Child
"('pies', 'are')",0.16666666666666666,North Country School Cares for the Whole Child
"('are', 'each')",0.4,North Country School Cares for the Whole Child
"('each', 'served')",0.125,North Country School Cares for the Whole Child
"('Most', 'other')",0.2857142857142857,North Country School Cares for the Whole Child
"('other', 'desserts')",0.42857142857142855,North Country School Cares for the Whole Child
"('desserts', 'are')",0.3333333333333333,North Country School Cares for the Whole Child
"('are', 'fruit')",0.14285714285714285,North Country School Cares for the Whole Child
"('fruit', 'in')",0.16666666666666666,North Country School Cares for the Whole Child
"('in', 'some')",0.0,North Country School Cares for the Whole Child
"('some', 'form')",0.3333333333333333,North Country School Cares for the Whole Child
"('form', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'fresh')",0.0,North Country School Cares for the Whole Child
"('fresh', 'fruits')",0.375,North Country School Cares for the Whole Child
"('fruits', 'once')",0.0,North Country School Cares for the Whole Child
"('once', 'daily')",0.0,North Country School Cares for the Whole Child
"('daily', 'at')",0.16666666666666666,North Country School Cares for the Whole Child
"('least', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'sometimes')",0.0,North Country School Cares for the Whole Child
"('sometimes', 'at')",0.14285714285714285,North Country School Cares for the Whole Child
"('at', 'snack')",0.16666666666666666,North Country School Cares for the Whole Child
"('snack', 'time')",0.0,North Country School Cares for the Whole Child
"('time', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Dried')",0.0,North Country School Cares for the Whole Child
"('Dried', 'fruits')",0.2222222222222222,North Country School Cares for the Whole Child
"('fruits', 'are')",0.125,North Country School Cares for the Whole Child
"('are', 'purchased')",0.3333333333333333,North Country School Cares for the Whole Child
"('purchased', 'from')",0.08333333333333333,North Country School Cares for the Whole Child
"('from', 'sources')",0.25,North Country School Cares for the Whole Child
"('sources', 'where')",0.25,North Country School Cares for the Whole Child
"('where', 'they')",0.3333333333333333,North Country School Cares for the Whole Child
"('are', 'neither')",0.2857142857142857,North Country School Cares for the Whole Child
"('neither', 'sulphured')",0.2727272727272727,North Country School Cares for the Whole Child
"('sulphured', 'nor')",0.1,North Country School Cares for the Whole Child
"('nor', 'sprayed')",0.1111111111111111,North Country School Cares for the Whole Child
"('sprayed', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Apples')",0.0,North Country School Cares for the Whole Child
"('Apples', 'come')",0.125,North Country School Cares for the Whole Child
"('farm', 'in')",0.0,North Country School Cares for the Whole Child
"('in', 'Vermont')",0.125,North Country School Cares for the Whole Child
"('Vermont', 'where')",0.2222222222222222,North Country School Cares for the Whole Child
"('are', 'not')",0.0,North Country School Cares for the Whole Child
"('not', 'sprayed')",0.0,North Country School Cares for the Whole Child
"('.', 'Oranges')",0.0,North Country School Cares for the Whole Child
"('Oranges', 'and')",0.25,North Country School Cares for the Whole Child
"('and', 'grapefruit')",0.09090909090909091,North Country School Cares for the Whole Child
"('grapefruit', 'are')",0.3333333333333333,North Country School Cares for the Whole Child
"('are', 'shipped')",0.125,North Country School Cares for the Whole Child
"('shipped', 'from')",0.0,North Country School Cares for the Whole Child
"('from', 'Florida')",0.2222222222222222,North Country School Cares for the Whole Child
"('Florida', 'weekly')",0.09090909090909091,North Country School Cares for the Whole Child
"('weekly', 'from')",0.0,North Country School Cares for the Whole Child
"('from', 'an')",0.0,North Country School Cares for the Whole Child
"('an', 'organic')",0.2857142857142857,North Country School Cares for the Whole Child
"('organic', 'farm')",0.2222222222222222,North Country School Cares for the Whole Child
"('farm', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Finding')",0.0,North Country School Cares for the Whole Child
"('Finding', 'sources')",0.0,North Country School Cares for the Whole Child
"('sources', 'for')",0.2857142857142857,North Country School Cares for the Whole Child
"('for', 'these')",0.0,North Country School Cares for the Whole Child
"('these', 'high')",0.16666666666666666,North Country School Cares for the Whole Child
"('high', 'quality')",0.1111111111111111,North Country School Cares for the Whole Child
"('quality', 'foods')",0.0,North Country School Cares for the Whole Child
"('foods', 'is')",0.2,North Country School Cares for the Whole Child
"('a', 'problem')",0.0,North Country School Cares for the Whole Child
"('problem', '.')",0.0,North Country School Cares for the Whole Child
"('Sometimes', 'the')",0.25,North Country School Cares for the Whole Child
"('the', 'solution')",0.1111111111111111,North Country School Cares for the Whole Child
"('solution', 'comes')",0.2,North Country School Cares for the Whole Child
"('comes', 'in')",0.0,North Country School Cares for the Whole Child
"('in', 'unexpected')",0.1111111111111111,North Country School Cares for the Whole Child
"('unexpected', 'ways')",0.0,North Country School Cares for the Whole Child
"('ways', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Following')",0.0,North Country School Cares for the Whole Child
"('Following', 'a')",0.0,North Country School Cares for the Whole Child
"('a', 'talk')",0.25,North Country School Cares for the Whole Child
"('talk', 'by')",0.0,North Country School Cares for the Whole Child
"('by', 'Mr.')",0.0,North Country School Cares for the Whole Child
"('Clark', 'at')",0.16666666666666666,North Country School Cares for the Whole Child
"('the', 'New')",0.2,North Country School Cares for the Whole Child
"('York', 'State')",0.0,North Country School Cares for the Whole Child
"('State', 'Natural')",0.25,North Country School Cares for the Whole Child
"('Natural', 'Food')",0.0,North Country School Cares for the Whole Child
"('Food', 'Associates')",0.1,North Country School Cares for the Whole Child
"('Associates', 'Convention')",0.36363636363636365,North Country School Cares for the Whole Child
"('Convention', ',')",0.0,North Country School Cares for the Whole Child
"('a', 'man')",0.3333333333333333,North Country School Cares for the Whole Child
"('man', 'from')",0.16666666666666666,North Country School Cares for the Whole Child
"('the', 'audience')",0.1111111111111111,North Country School Cares for the Whole Child
"('audience', 'offered')",0.2,North Country School Cares for the Whole Child
"('offered', 'to')",0.16666666666666666,North Country School Cares for the Whole Child
"('to', 'ship')",0.0,North Country School Cares for the Whole Child
"('ship', 'his')",0.75,North Country School Cares for the Whole Child
"('his', 'unsprayed')",0.09090909090909091,North Country School Cares for the Whole Child
"('unsprayed', 'apples')",0.4,North Country School Cares for the Whole Child
"('apples', 'to')",0.0,North Country School Cares for the Whole Child
"('school', 'from')",0.125,North Country School Cares for the Whole Child
"('Vermont', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Wheat-germ')",0.0,North Country School Cares for the Whole Child
"('Wheat-germ', ',')",0.0,North Country School Cares for the Whole Child
"(',', ""brewer's"")",0.0,North Country School Cares for the Whole Child
"(""brewer's"", 'yeast')",0.2222222222222222,North Country School Cares for the Whole Child
"('yeast', 'and')",0.14285714285714285,North Country School Cares for the Whole Child
"('and', 'ground')",0.2857142857142857,North Country School Cares for the Whole Child
"('ground', 'kelp')",0.0,North Country School Cares for the Whole Child
"('kelp', 'are')",0.16666666666666666,North Country School Cares for the Whole Child
"('in', 'bread')",0.0,North Country School Cares for the Whole Child
"('and', 'in')",0.25,North Country School Cares for the Whole Child
"('in', 'dishes')",0.16666666666666666,North Country School Cares for the Whole Child
"('as', 'spaghetti')",0.25,North Country School Cares for the Whole Child
"('spaghetti', 'sauce')",0.3,North Country School Cares for the Whole Child
"('sauce', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'meat')",0.0,North Country School Cares for the Whole Child
"('meat', 'loaves')",0.25,North Country School Cares for the Whole Child
"('loaves', '.')",0.0,North Country School Cares for the Whole Child
"('Colman', 'hopes')",0.1,North Country School Cares for the Whole Child
"('hopes', 'to')",0.16666666666666666,North Country School Cares for the Whole Child
"('to', 'find')",0.0,North Country School Cares for the Whole Child
"('find', 'suitable')",0.09090909090909091,North Country School Cares for the Whole Child
"('suitable', 'shakers')",0.2727272727272727,North Country School Cares for the Whole Child
"('shakers', 'so')",0.14285714285714285,North Country School Cares for the Whole Child
"('so', 'that')",0.0,North Country School Cares for the Whole Child
"('that', 'kelp')",0.0,North Country School Cares for the Whole Child
"('kelp', 'can')",0.0,North Country School Cares for the Whole Child
"('can', 'be')",0.0,North Country School Cares for the Whole Child
"('be', 'available')",0.3333333333333333,North Country School Cares for the Whole Child
"('available', 'at')",0.14285714285714285,North Country School Cares for the Whole Child
"('the', 'tables')",0.2857142857142857,North Country School Cares for the Whole Child
"('tables', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Raw')",0.0,North Country School Cares for the Whole Child
"('Raw', 'wheat-germ')",0.2,North Country School Cares for the Whole Child
"('wheat-germ', 'is')",0.0,North Country School Cares for the Whole Child
"('is', 'available')",0.14285714285714285,North Country School Cares for the Whole Child
"('available', 'on')",0.0,North Country School Cares for the Whole Child
"('the', 'breakfast')",0.2222222222222222,North Country School Cares for the Whole Child
"('breakfast', 'table')",0.4444444444444444,North Country School Cares for the Whole Child
"('table', 'for')",0.0,North Country School Cares for the Whole Child
"('to', 'help')",0.0,North Country School Cares for the Whole Child
"('help', 'themselves')",0.375,North Country School Cares for the Whole Child
"('.', 'Very')",0.0,North Country School Cares for the Whole Child
"('Very', 'few')",0.16666666666666666,North Country School Cares for the Whole Child
"('few', 'fried')",0.3333333333333333,North Country School Cares for the Whole Child
"('fried', 'foods')",0.2857142857142857,North Country School Cares for the Whole Child
"('foods', 'are')",0.0,North Country School Cares for the Whole Child
"('used', 'and')",0.16666666666666666,North Country School Cares for the Whole Child
"('of', 'salt')",0.0,North Country School Cares for the Whole Child
"('salt', 'and')",0.16666666666666666,North Country School Cares for the Whole Child
"('and', 'pepper')",0.0,North Country School Cares for the Whole Child
"('pepper', 'is')",0.0,North Country School Cares for the Whole Child
"('is', 'discouraged')",0.2,North Country School Cares for the Whole Child
"('discouraged', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Drinking')",0.0,North Country School Cares for the Whole Child
"('Drinking', 'with')",0.1111111111111111,North Country School Cares for the Whole Child
"('with', 'meals')",0.0,North Country School Cares for the Whole Child
"('meals', 'is')",0.16666666666666666,North Country School Cares for the Whole Child
"('is', 'also')",0.2,North Country School Cares for the Whole Child
"('also', 'discouraged')",0.2727272727272727,North Country School Cares for the Whole Child
"('discouraged', ';')",0.0,North Country School Cares for the Whole Child
"(';', 'pitchers')",0.0,North Country School Cares for the Whole Child
"('pitchers', 'of')",0.0,North Country School Cares for the Whole Child
"('of', 'water')",0.0,North Country School Cares for the Whole Child
"('water', 'merely')",0.25,North Country School Cares for the Whole Child
"('merely', 'appear')",0.2857142857142857,North Country School Cares for the Whole Child
"('appear', 'on')",0.0,North Country School Cares for the Whole Child
"('.', 'Nothing')",0.0,North Country School Cares for the Whole Child
"('Nothing', 'is')",0.125,North Country School Cares for the Whole Child
"('is', 'peeled')",0.0,North Country School Cares for the Whole Child
"('peeled', '.')",0.0,North Country School Cares for the Whole Child
"('The', 'source')",0.125,North Country School Cares for the Whole Child
"('source', 'is')",0.14285714285714285,North Country School Cares for the Whole Child
"('is', 'known')",0.0,North Country School Cares for the Whole Child
"('known', 'so')",0.2,North Country School Cares for the Whole Child
"('so', 'there')",0.0,North Country School Cares for the Whole Child
"('there', 'is')",0.0,North Country School Cares for the Whole Child
"('is', 'no')",0.0,North Country School Cares for the Whole Child
"('no', 'necessity')",0.125,North Country School Cares for the Whole Child
"('necessity', 'to')",0.125,North Country School Cares for the Whole Child
"('to', 'remove')",0.16666666666666666,North Country School Cares for the Whole Child
"('remove', 'insecticide')",0.09090909090909091,North Country School Cares for the Whole Child
"('insecticide', 'residues')",0.4444444444444444,North Country School Cares for the Whole Child
"('residues', '.')",0.0,North Country School Cares for the Whole Child
"('The', 'cooking')",0.0,North Country School Cares for the Whole Child
"('cooking', 'conserves')",0.3,North Country School Cares for the Whole Child
"('conserves', 'a')",0.0,North Country School Cares for the Whole Child
"('a', 'maximum')",0.2,North Country School Cares for the Whole Child
"('maximum', 'of')",0.0,North Country School Cares for the Whole Child
"('the', 'vitamin')",0.125,North Country School Cares for the Whole Child
"('vitamin', 'C')",0.0,North Country School Cares for the Whole Child
"('C', 'content')",0.0,North Country School Cares for the Whole Child
"('content', 'of')",0.16666666666666666,North Country School Cares for the Whole Child
"('of', 'vegetables')",0.0,North Country School Cares for the Whole Child
"('vegetables', 'by')",0.1111111111111111,North Country School Cares for the Whole Child
"('by', 'methods')",0.0,North Country School Cares for the Whole Child
"('methods', 'which')",0.1,North Country School Cares for the Whole Child
"('which', 'use')",0.0,North Country School Cares for the Whole Child
"('use', 'very')",0.16666666666666666,North Country School Cares for the Whole Child
"('very', 'little')",0.14285714285714285,North Country School Cares for the Whole Child
"('little', 'water')",0.2857142857142857,North Country School Cares for the Whole Child
"('water', 'and')",0.14285714285714285,North Country School Cares for the Whole Child
"('and', 'cook')",0.0,North Country School Cares for the Whole Child
"('cook', 'in')",0.0,North Country School Cares for the Whole Child
"('the', 'shortest')",0.5,North Country School Cares for the Whole Child
"('shortest', 'time')",0.25,North Country School Cares for the Whole Child
"('time', 'possible')",0.2222222222222222,North Country School Cares for the Whole Child
"('possible', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Wholesome')",0.0,North Country School Cares for the Whole Child
"('Wholesome', 'snacks')",0.09090909090909091,North Country School Cares for the Whole Child
"('snacks', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'no')",0.0,North Country School Cares for the Whole Child
"('no', 'candy')",0.16666666666666666,North Country School Cares for the Whole Child
"('candy', 'Since')",0.25,North Country School Cares for the Whole Child
"('Since', 'Mr.')",0.0,North Country School Cares for the Whole Child
"('Clark', 'believes')",0.1,North Country School Cares for the Whole Child
"('believes', 'firmly')",0.2,North Country School Cares for the Whole Child
"('firmly', 'that')",0.0,North Country School Cares for the Whole Child
"('the', 'chewing')",0.25,North Country School Cares for the Whole Child
"('chewing', 'of')",0.0,North Country School Cares for the Whole Child
"('of', 'hard')",0.0,North Country School Cares for the Whole Child
"('hard', 'foods')",0.14285714285714285,North Country School Cares for the Whole Child
"('foods', 'helps')",0.125,North Country School Cares for the Whole Child
"('helps', 'develop')",0.375,North Country School Cares for the Whole Child
"('develop', 'healthy')",0.2,North Country School Cares for the Whole Child
"('healthy', 'gums')",0.0,North Country School Cares for the Whole Child
"('gums', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'teeth')",0.0,North Country School Cares for the Whole Child
"('teeth', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'raw')",0.0,North Country School Cares for the Whole Child
"('raw', 'vegetables')",0.1,North Country School Cares for the Whole Child
"('vegetables', 'and')",0.1,North Country School Cares for the Whole Child
"('and', 'raw')",0.2,North Country School Cares for the Whole Child
"('raw', 'whole-wheat')",0.2222222222222222,North Country School Cares for the Whole Child
"('are', 'handed')",0.3333333333333333,North Country School Cares for the Whole Child
"('handed', 'out')",0.0,North Country School Cares for the Whole Child
"('out', 'with')",0.16666666666666666,North Country School Cares for the Whole Child
"('with', 'fresh')",0.125,North Country School Cares for the Whole Child
"('fresh', 'fruit')",0.25,North Country School Cares for the Whole Child
"('fruit', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'whole-wheat')",0.1,North Country School Cares for the Whole Child
"('whole-wheat', 'cookies')",0.16666666666666666,North Country School Cares for the Whole Child
"('cookies', 'at')",0.0,North Country School Cares for the Whole Child
"('the', 'afternoons')",0.2222222222222222,North Country School Cares for the Whole Child
"('afternoons', '.')",0.0,North Country School Cares for the Whole Child
"('To', 'solve')",0.16666666666666666,North Country School Cares for the Whole Child
"('solve', 'the')",0.14285714285714285,North Country School Cares for the Whole Child
"('the', 'problem')",0.1111111111111111,North Country School Cares for the Whole Child
"('problem', 'of')",0.125,North Country School Cares for the Whole Child
"('the', 'wheat')",0.6,North Country School Cares for the Whole Child
"('wheat', 'grains')",0.1,North Country School Cares for the Whole Child
"('grains', 'spilling')",0.5,North Country School Cares for the Whole Child
"('spilling', 'on')",0.14285714285714285,North Country School Cares for the Whole Child
"('the', 'floor')",0.0,North Country School Cares for the Whole Child
"('floor', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'getting')",0.14285714285714285,North Country School Cares for the Whole Child
"('getting', 'underfoot')",0.3,North Country School Cares for the Whole Child
"('underfoot', ',')",0.0,North Country School Cares for the Whole Child
"('a', 'ball')",0.3333333333333333,North Country School Cares for the Whole Child
"('ball', 'of')",0.0,North Country School Cares for the Whole Child
"('of', 'maple')",0.0,North Country School Cares for the Whole Child
"('maple', 'syrup')",0.1111111111111111,North Country School Cares for the Whole Child
"('syrup', 'boiled')",0.0,North Country School Cares for the Whole Child
"('boiled', 'to')",0.14285714285714285,North Country School Cares for the Whole Child
"('to', 'candy')",0.0,North Country School Cares for the Whole Child
"('candy', 'consistency')",0.3,North Country School Cares for the Whole Child
"('consistency', 'was')",0.1,North Country School Cares for the Whole Child
"('was', 'invented')",0.0,North Country School Cares for the Whole Child
"('invented', 'to')",0.14285714285714285,North Country School Cares for the Whole Child
"('to', 'hold')",0.2,North Country School Cares for the Whole Child
"('hold', 'the')",0.16666666666666666,North Country School Cares for the Whole Child
"('grains', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'On')",0.0,North Country School Cares for the Whole Child
"('On', 'their')",0.0,North Country School Cares for the Whole Child
"('their', 'frequent')",0.3333333333333333,North Country School Cares for the Whole Child
"('frequent', 'hikes')",0.09090909090909091,North Country School Cares for the Whole Child
"('hikes', 'into')",0.125,North Country School Cares for the Whole Child
"('into', 'the')",0.16666666666666666,North Country School Cares for the Whole Child
"('nearby', 'mountains')",0.16666666666666666,North Country School Cares for the Whole Child
"('mountains', ',')",0.0,North Country School Cares for the Whole Child
"('children', 'carry')",0.2,North Country School Cares for the Whole Child
"('carry', 'whole')",0.0,North Country School Cares for the Whole Child
"('grains', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'munch')",0.0,North Country School Cares for the Whole Child
"('munch', 'along')",0.1111111111111111,North Country School Cares for the Whole Child
"('along', 'the')",0.0,North Country School Cares for the Whole Child
"('the', 'trail')",0.14285714285714285,North Country School Cares for the Whole Child
"('trail', '.')",0.0,North Country School Cares for the Whole Child
"('They', 'learn')",0.125,North Country School Cares for the Whole Child
"('learn', 'to')",0.0,North Country School Cares for the Whole Child
"('like', 'these')",0.14285714285714285,North Country School Cares for the Whole Child
"('these', 'so')",0.2,North Country School Cares for the Whole Child
"('so', 'well')",0.0,North Country School Cares for the Whole Child
"('well', 'that')",0.0,North Country School Cares for the Whole Child
"('it', ""isn't"")",0.4,North Country School Cares for the Whole Child
"(""isn't"", 'surprising')",0.3333333333333333,North Country School Cares for the Whole Child
"('surprising', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'hear')",0.0,North Country School Cares for the Whole Child
"('hear', 'that')",0.4,North Country School Cares for the Whole Child
"('that', 'one')",0.0,North Country School Cares for the Whole Child
"('one', 'boy')",0.2,North Country School Cares for the Whole Child
"('boy', 'tried')",0.0,North Country School Cares for the Whole Child
"('tried', 'the')",0.3333333333333333,North Country School Cares for the Whole Child
"('the', 'oats')",0.16666666666666666,North Country School Cares for the Whole Child
"('oats', 'he')",0.0,North Country School Cares for the Whole Child
"('was', 'feeding')",0.0,North Country School Cares for the Whole Child
"('feeding', 'his')",0.125,North Country School Cares for the Whole Child
"('his', 'horse')",0.3333333333333333,North Country School Cares for the Whole Child
"('horse', 'at')",0.0,North Country School Cares for the Whole Child
"('at', 'chore')",0.0,North Country School Cares for the Whole Child
"('chore', 'time')",0.125,North Country School Cares for the Whole Child
"('They', 'tasted')",0.125,North Country School Cares for the Whole Child
"('tasted', 'good')",0.14285714285714285,North Country School Cares for the Whole Child
"('good', 'to')",0.25,North Country School Cares for the Whole Child
"('to', 'him')",0.0,North Country School Cares for the Whole Child
"('him', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'so')",0.0,North Country School Cares for the Whole Child
"('so', 'he')",0.0,North Country School Cares for the Whole Child
"('he', 'brought')",0.125,North Country School Cares for the Whole Child
"('brought', 'some')",0.1,North Country School Cares for the Whole Child
"('some', 'to')",0.2,North Country School Cares for the Whole Child
"('to', 'breakfast')",0.1111111111111111,North Country School Cares for the Whole Child
"('breakfast', 'to')",0.1111111111111111,North Country School Cares for the Whole Child
"('eat', 'in')",0.0,North Country School Cares for the Whole Child
"('in', 'his')",0.25,North Country School Cares for the Whole Child
"('his', 'cereal')",0.0,North Country School Cares for the Whole Child
"('cereal', 'bowl')",0.125,North Country School Cares for the Whole Child
"('bowl', 'with')",0.14285714285714285,North Country School Cares for the Whole Child
"('with', 'milk')",0.14285714285714285,North Country School Cares for the Whole Child
"('milk', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'honey')",0.14285714285714285,North Country School Cares for the Whole Child
"('honey', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Maple')",0.0,North Country School Cares for the Whole Child
"('Maple', 'syrup')",0.1111111111111111,North Country School Cares for the Whole Child
"('syrup', 'is')",0.16666666666666666,North Country School Cares for the Whole Child
"('is', 'made')",0.0,North Country School Cares for the Whole Child
"('made', 'by')",0.0,North Country School Cares for the Whole Child
"('children', 'in')",0.25,North Country School Cares for the Whole Child
"('the', 'woods')",0.0,North Country School Cares for the Whole Child
"('woods', 'on')",0.2,North Country School Cares for the Whole Child
"('school', 'grounds')",0.2,North Country School Cares for the Whole Child
"('grounds', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'This')",0.0,North Country School Cares for the Whole Child
"('This', 'and')",0.0,North Country School Cares for the Whole Child
"('raw', 'sugar')",0.3333333333333333,North Country School Cares for the Whole Child
"('sugar', 'replace')",0.2222222222222222,North Country School Cares for the Whole Child
"('replace', 'ordinary')",0.18181818181818182,North Country School Cares for the Whole Child
"('ordinary', 'refined')",0.4444444444444444,North Country School Cares for the Whole Child
"('refined', 'sugar')",0.1,North Country School Cares for the Whole Child
"('sugar', 'on')",0.0,North Country School Cares for the Whole Child
"('tables', 'and')",0.125,North Country School Cares for the Whole Child
"('and', 'very')",0.0,North Country School Cares for the Whole Child
"('little', 'sugar')",0.0,North Country School Cares for the Whole Child
"('sugar', 'is')",0.16666666666666666,North Country School Cares for the Whole Child
"('is', 'used')",0.2,North Country School Cares for the Whole Child
"('in', 'cooking')",0.3333333333333333,North Country School Cares for the Whole Child
"('cooking', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Candy')",0.0,North Country School Cares for the Whole Child
"('Candy', 'is')",0.0,North Country School Cares for the Whole Child
"('is', 'not')",0.0,North Country School Cares for the Whole Child
"('not', 'allowed')",0.125,North Country School Cares for the Whole Child
"('allowed', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Parents')",0.0,North Country School Cares for the Whole Child
"('Parents', 'are')",0.42857142857142855,North Country School Cares for the Whole Child
"('are', 'asked')",0.3333333333333333,North Country School Cares for the Whole Child
"('asked', 'in')",0.0,North Country School Cares for the Whole Child
"('the', 'bulletin')",0.25,North Country School Cares for the Whole Child
"('bulletin', 'to')",0.125,North Country School Cares for the Whole Child
"('to', 'send')",0.0,North Country School Cares for the Whole Child
"('send', 'packages')",0.2222222222222222,North Country School Cares for the Whole Child
"('packages', 'of')",0.0,North Country School Cares for the Whole Child
"('of', 'treats')",0.0,North Country School Cares for the Whole Child
"('treats', 'consisting')",0.2,North Country School Cares for the Whole Child
"('consisting', 'of')",0.125,North Country School Cares for the Whole Child
"('of', 'fruit')",0.16666666666666666,North Country School Cares for the Whole Child
"('and', 'nuts')",0.16666666666666666,North Country School Cares for the Whole Child
"('nuts', ',')",0.0,North Country School Cares for the Whole Child
"('but', 'no')",0.0,North Country School Cares for the Whole Child
"('candy', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Nourishing')",0.0,North Country School Cares for the Whole Child
"('Nourishing', 'meals')",0.07692307692307693,North Country School Cares for the Whole Child
"('meals', 'Mr.')",0.0,North Country School Cares for the Whole Child
"('believes', 'in')",0.14285714285714285,North Country School Cares for the Whole Child
"('a', 'good')",0.0,North Country School Cares for the Whole Child
"('good', 'full')",0.0,North Country School Cares for the Whole Child
"('full', 'breakfast')",0.1,North Country School Cares for the Whole Child
"('breakfast', 'of')",0.1111111111111111,North Country School Cares for the Whole Child
"('fruit', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'hot')",0.0,North Country School Cares for the Whole Child
"(',', 'milk')",0.0,North Country School Cares for the Whole Child
"('milk', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'honey')",0.0,North Country School Cares for the Whole Child
"('honey', ',')",0.0,North Country School Cares for the Whole Child
"('whole-wheat', 'toast')",0.3333333333333333,North Country School Cares for the Whole Child
"('with', 'real')",0.0,North Country School Cares for the Whole Child
"('real', 'butter')",0.2857142857142857,North Country School Cares for the Whole Child
"('butter', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'eggs')",0.0,North Country School Cares for the Whole Child
"('eggs', '.')",0.0,North Country School Cares for the Whole Child
"('The', 'heavy')",0.3333333333333333,North Country School Cares for the Whole Child
"('heavy', 'meal')",0.2857142857142857,North Country School Cares for the Whole Child
"('meal', 'comes')",0.2857142857142857,North Country School Cares for the Whole Child
"('the', 'middle')",0.14285714285714285,North Country School Cares for the Whole Child
"('middle', 'of')",0.0,North Country School Cares for the Whole Child
"('the', 'day')",0.0,North Country School Cares for the Whole Child
"('.', 'Soup')",0.0,North Country School Cares for the Whole Child
"('Soup', 'is')",0.0,North Country School Cares for the Whole Child
"('is', 'often')",0.0,North Country School Cares for the Whole Child
"('often', 'the')",0.3333333333333333,North Country School Cares for the Whole Child
"('the', 'important')",0.1,North Country School Cares for the Whole Child
"('important', 'dish')",0.09090909090909091,North Country School Cares for the Whole Child
"('dish', 'at')",0.0,North Country School Cares for the Whole Child
"('at', 'supper')",0.0,North Country School Cares for the Whole Child
"('supper', '.')",0.0,North Country School Cares for the Whole Child
"('Homemade', 'of')",0.14285714285714285,North Country School Cares for the Whole Child
"('of', 'meat')",0.0,North Country School Cares for the Whole Child
"('meat', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'bones')",0.0,North Country School Cares for the Whole Child
"('bones', 'and')",0.14285714285714285,North Country School Cares for the Whole Child
"('and', 'vegetables')",0.1,North Country School Cares for the Whole Child
"('vegetables', ',')",0.0,North Country School Cares for the Whole Child
"('is', 'rich')",0.2,North Country School Cares for the Whole Child
"('rich', 'in')",0.2,North Country School Cares for the Whole Child
"('in', 'dissolved')",0.125,North Country School Cares for the Whole Child
"('dissolved', 'minerals')",0.36363636363636365,North Country School Cares for the Whole Child
"('minerals', 'and')",0.2222222222222222,North Country School Cares for the Whole Child
"('and', 'vitamins')",0.25,North Country School Cares for the Whole Child
"('vitamins', '.')",0.0,North Country School Cares for the Whole Child
"('school', 'finds')",0.1111111111111111,North Country School Cares for the Whole Child
