w,taza
"('poetry', ',')",0.0,A Wreath for Garibaldi
"('no', 'airplanes')",0.1111111111111111,A Wreath for Garibaldi
"('airplanes', ',')",0.0,A Wreath for Garibaldi
"('no', 'dancers')",0.125,A Wreath for Garibaldi
"('dancers', '.')",0.0,A Wreath for Garibaldi
"('.', 'That')",0.0,A Wreath for Garibaldi
"('That', 'is')",0.0,A Wreath for Garibaldi
"('is', 'how')",0.0,A Wreath for Garibaldi
"('how', 'the')",0.2,A Wreath for Garibaldi
"('the', 'real')",0.16666666666666666,A Wreath for Garibaldi
"('real', 'routine')",0.2222222222222222,A Wreath for Garibaldi
"('routine', 'of')",0.125,A Wreath for Garibaldi
"('of', 'resistance')",0.0,A Wreath for Garibaldi
"('resistance', 'goes')",0.2,A Wreath for Garibaldi
"('goes', 'on')",0.2,A Wreath for Garibaldi
"('on', ',')",0.0,A Wreath for Garibaldi
"('its', 'strength')",0.25,A Wreath for Garibaldi
"('strength', 'is')",0.125,A Wreath for Garibaldi
"('is', 'directly')",0.1111111111111111,A Wreath for Garibaldi
"('directly', 'proportionate')",0.3333333333333333,A Wreath for Garibaldi
"('proportionate', 'to')",0.25,A Wreath for Garibaldi
"('the', 'number')",0.125,A Wreath for Garibaldi
"('number', 'of')",0.0,A Wreath for Garibaldi
"('of', 'insignificant')",0.1111111111111111,A Wreath for Garibaldi
"('insignificant', 'people')",0.0,A Wreath for Garibaldi
"('people', 'who')",0.16666666666666666,A Wreath for Garibaldi
"('who', 'can')",0.0,A Wreath for Garibaldi
"('can', 'let')",0.0,A Wreath for Garibaldi
"('let', 'themselves')",0.42857142857142855,A Wreath for Garibaldi
"('themselves', 'be')",0.125,A Wreath for Garibaldi
"('be', 'taken')",0.16666666666666666,A Wreath for Garibaldi
"('taken', 'to')",0.16666666666666666,A Wreath for Garibaldi
"('to', 'pieces')",0.0,A Wreath for Garibaldi
"('pieces', ',')",0.0,A Wreath for Garibaldi
"(',', 'piece')",0.0,A Wreath for Garibaldi
"('piece', 'by')",0.0,A Wreath for Garibaldi
"('by', 'piece')",0.0,A Wreath for Garibaldi
"('piece', ',')",0.0,A Wreath for Garibaldi
"(',', 'without')",0.0,A Wreath for Garibaldi
"('without', 'quitting')",0.3333333333333333,A Wreath for Garibaldi
"('quitting', '.')",0.0,A Wreath for Garibaldi
"('is', 'an')",0.0,A Wreath for Garibaldi
"('an', 'ugly')",0.0,A Wreath for Garibaldi
"('ugly', 'business')",0.1111111111111111,A Wreath for Garibaldi
"('business', 'and')",0.125,A Wreath for Garibaldi
"('there', 'are')",0.4,A Wreath for Garibaldi
"('are', 'few')",0.2,A Wreath for Garibaldi
"('few', ',')",0.0,A Wreath for Garibaldi
"(',', 'if')",0.0,A Wreath for Garibaldi
"('if', 'any')",0.0,A Wreath for Garibaldi
"('any', ',')",0.0,A Wreath for Garibaldi
"(',', 'wreaths')",0.0,A Wreath for Garibaldi
"('wreaths', 'for')",0.1111111111111111,A Wreath for Garibaldi
"('for', 'them')",0.0,A Wreath for Garibaldi
"('them', '.')",0.0,A Wreath for Garibaldi
"('I', 'keep')",0.0,A Wreath for Garibaldi
"('keep', 'thinking')",0.125,A Wreath for Garibaldi
"('thinking', 'of')",0.0,A Wreath for Garibaldi
"('a', 'young')",0.0,A Wreath for Garibaldi
"('young', 'woman')",0.25,A Wreath for Garibaldi
"('woman', 'I')",0.0,A Wreath for Garibaldi
"('I', 'knew')",0.0,A Wreath for Garibaldi
"('knew', 'during')",0.1111111111111111,A Wreath for Garibaldi
"('the', 'Occupation')",0.09090909090909091,A Wreath for Garibaldi
"('Occupation', 'in')",0.2222222222222222,A Wreath for Garibaldi
"('in', 'Austria')",0.125,A Wreath for Garibaldi
"('Austria', '.')",0.0,A Wreath for Garibaldi
"('She', 'was')",0.0,A Wreath for Garibaldi
"('was', 'from')",0.0,A Wreath for Garibaldi
"('from', 'Prague')",0.1111111111111111,A Wreath for Garibaldi
"('Prague', '.')",0.0,A Wreath for Garibaldi
"('been', 'picked')",0.125,A Wreath for Garibaldi
"('picked', 'up')",0.14285714285714285,A Wreath for Garibaldi
"('up', 'by')",0.0,A Wreath for Garibaldi
"('the', 'Russians')",0.0,A Wreath for Garibaldi
"('Russians', ',')",0.0,A Wreath for Garibaldi
"(',', 'questioned')",0.0,A Wreath for Garibaldi
"('questioned', 'in')",0.2222222222222222,A Wreath for Garibaldi
"('in', 'connection')",0.3333333333333333,A Wreath for Garibaldi
"('connection', 'with')",0.25,A Wreath for Garibaldi
"('with', 'some')",0.0,A Wreath for Garibaldi
"('some', 'pamphlets')",0.3333333333333333,A Wreath for Garibaldi
"('pamphlets', ',')",0.0,A Wreath for Garibaldi
"(',', 'sentenced')",0.0,A Wreath for Garibaldi
"('sentenced', 'to')",0.14285714285714285,A Wreath for Garibaldi
"('to', 'life')",0.0,A Wreath for Garibaldi
"('life', 'imprisonment')",0.18181818181818182,A Wreath for Garibaldi
"('imprisonment', 'for')",0.2,A Wreath for Garibaldi
"('for', 'espionage')",0.1,A Wreath for Garibaldi
"('espionage', '.')",0.0,A Wreath for Garibaldi
"('She', 'escaped')",0.125,A Wreath for Garibaldi
"('escaped', ',')",0.0,A Wreath for Garibaldi
"(',', 'crawled')",0.0,A Wreath for Garibaldi
"('crawled', 'through')",0.08333333333333333,A Wreath for Garibaldi
"('through', 'the')",0.2857142857142857,A Wreath for Garibaldi
"('the', 'usual')",0.0,A Wreath for Garibaldi
"('usual', 'mine')",0.0,A Wreath for Garibaldi
"('mine', 'fields')",0.25,A Wreath for Garibaldi
"('fields', ',')",0.0,A Wreath for Garibaldi
"('under', 'barbed')",0.42857142857142855,A Wreath for Garibaldi
"('barbed', 'wire')",0.2857142857142857,A Wreath for Garibaldi
"('wire', ',')",0.0,A Wreath for Garibaldi
"('was', 'shot')",0.16666666666666666,A Wreath for Garibaldi
"('shot', 'at')",0.2,A Wreath for Garibaldi
"('at', ',')",0.0,A Wreath for Garibaldi
"(',', 'swam')",0.0,A Wreath for Garibaldi
"('swam', 'a')",0.25,A Wreath for Garibaldi
"('a', 'river')",0.0,A Wreath for Garibaldi
"('river', ',')",0.0,A Wreath for Garibaldi
"('and', 'we')",0.0,A Wreath for Garibaldi
"('we', 'finally')",0.0,A Wreath for Garibaldi
"('finally', 'picked')",0.09090909090909091,A Wreath for Garibaldi
"('picked', 'her')",0.125,A Wreath for Garibaldi
"('her', 'up')",0.0,A Wreath for Garibaldi
"('up', 'in')",0.0,A Wreath for Garibaldi
"('in', 'Linz')",0.5,A Wreath for Garibaldi
"('Linz', '.')",0.0,A Wreath for Garibaldi
"('She', 'showed')",0.2857142857142857,A Wreath for Garibaldi
"('showed', 'us')",0.14285714285714285,A Wreath for Garibaldi
"('us', 'what')",0.0,A Wreath for Garibaldi
"('what', 'had')",0.4,A Wreath for Garibaldi
"('had', 'happened')",0.5,A Wreath for Garibaldi
"('happened', 'to')",0.0,A Wreath for Garibaldi
"('to', 'her')",0.0,A Wreath for Garibaldi
"('her', '.')",0.0,A Wreath for Garibaldi
"('No', 'airplanes')",0.0,A Wreath for Garibaldi
"('no', 'Nathan')",0.16666666666666666,A Wreath for Garibaldi
"('Nathan', 'Hale')",0.125,A Wreath for Garibaldi
"('Hale', 'statements')",0.25,A Wreath for Garibaldi
"('statements', '.')",0.0,A Wreath for Garibaldi
"('.', 'Just')",0.0,A Wreath for Garibaldi
"('Just', 'no')",0.0,A Wreath for Garibaldi
"('no', 'spot')",0.2,A Wreath for Garibaldi
"('spot', ',')",0.0,A Wreath for Garibaldi
"(',', 'not')",0.0,A Wreath for Garibaldi
"('not', 'even')",0.2,A Wreath for Garibaldi
"('a', 'dimesize')",0.0,A Wreath for Garibaldi
"('dimesize', 'spot')",0.1111111111111111,A Wreath for Garibaldi
"('on', 'her')",0.0,A Wreath for Garibaldi
"('her', 'whole')",0.3333333333333333,A Wreath for Garibaldi
"('whole', 'body')",0.125,A Wreath for Garibaldi
"('body', 'that')",0.0,A Wreath for Garibaldi
"('that', ""wasn't"")",0.2857142857142857,A Wreath for Garibaldi
"(""wasn't"", 'bruised')",0.08333333333333333,A Wreath for Garibaldi
"('bruised', ',')",0.0,A Wreath for Garibaldi
"(',', 'bruise')",0.0,A Wreath for Garibaldi
"('bruise', 'on')",0.0,A Wreath for Garibaldi
"('on', 'top')",0.25,A Wreath for Garibaldi
"('top', 'of')",0.25,A Wreath for Garibaldi
"('of', 'bruise')",0.0,A Wreath for Garibaldi
"('bruise', ',')",0.0,A Wreath for Garibaldi
"('from', 'beatings')",0.0,A Wreath for Garibaldi
"('beatings', '.')",0.0,A Wreath for Garibaldi
"('I', 'understand')",0.0,A Wreath for Garibaldi
"('understand', 'very')",0.2,A Wreath for Garibaldi
"('very', 'well')",0.16666666666666666,A Wreath for Garibaldi
"('well', 'about')",0.0,A Wreath for Garibaldi
"('Bosis', 'and')",0.0,A Wreath for Garibaldi
"('and', 'how')",0.0,A Wreath for Garibaldi
"('how', 'his')",0.2,A Wreath for Garibaldi
"('his', 'action')",0.125,A Wreath for Garibaldi
"('action', 'is')",0.14285714285714285,A Wreath for Garibaldi
"('is', 'symbolic')",0.25,A Wreath for Garibaldi
"('symbolic', '.')",0.0,A Wreath for Garibaldi
"('The', 'trouble')",0.1111111111111111,A Wreath for Garibaldi
"('trouble', 'is')",0.0,A Wreath for Garibaldi
"('is', 'that')",0.0,A Wreath for Garibaldi
"('that', 'like')",0.0,A Wreath for Garibaldi
"('like', 'many')",0.0,A Wreath for Garibaldi
"('many', 'symbols')",0.25,A Wreath for Garibaldi
"('symbols', 'it')",0.0,A Wreath for Garibaldi
"('it', ""doesn't"")",0.125,A Wreath for Garibaldi
"(""doesn't"", 'seem')",0.25,A Wreath for Garibaldi
"('seem', 'a')",0.0,A Wreath for Garibaldi
"('a', 'very')",0.0,A Wreath for Garibaldi
"('very', 'realistic')",0.2,A Wreath for Garibaldi
"('realistic', 'one')",0.1,A Wreath for Garibaldi
"('one', '.')",0.0,A Wreath for Garibaldi
"('to', 'pay')",0.0,A Wreath for Garibaldi
"('pay', 'tribute')",0.0,A Wreath for Garibaldi
"('tribute', 'to')",0.14285714285714285,A Wreath for Garibaldi
"('to', 'Garibaldi')",0.0,A Wreath for Garibaldi
"('Garibaldi', 'and')",0.25,A Wreath for Garibaldi
"('and', 'to')",0.0,A Wreath for Garibaldi
"('to', 'Lauro')",0.16666666666666666,A Wreath for Garibaldi
"('Bosis', ',')",0.0,A Wreath for Garibaldi
"('but', 'she')",0.0,A Wreath for Garibaldi
"('she', ""wasn't"")",0.125,A Wreath for Garibaldi
"('be', 'here')",0.25,A Wreath for Garibaldi
"('here', 'to')",0.0,A Wreath for Garibaldi
"('do', 'it')",0.0,A Wreath for Garibaldi
"('.', 'Were')",0.0,A Wreath for Garibaldi
"('Were', 'any')",0.0,A Wreath for Garibaldi
"('any', 'of')",0.0,A Wreath for Garibaldi
"('of', 'us')",0.0,A Wreath for Garibaldi
"('us', 'interested')",0.125,A Wreath for Garibaldi
"('interested', 'enough')",0.18181818181818182,A Wreath for Garibaldi
"('enough', 'in')",0.14285714285714285,A Wreath for Garibaldi
"('the', 'idea')",0.16666666666666666,A Wreath for Garibaldi
"('idea', 'to')",0.0,A Wreath for Garibaldi
"('it', 'for')",0.0,A Wreath for Garibaldi
"('for', 'her')",0.2,A Wreath for Garibaldi
"('her', ',')",0.0,A Wreath for Garibaldi
"(',', 'by')",0.0,A Wreath for Garibaldi
"('by', 'proxy')",0.16666666666666666,A Wreath for Garibaldi
"('proxy', 'so')",0.16666666666666666,A Wreath for Garibaldi
"('so', 'to')",0.3333333333333333,A Wreath for Garibaldi
"('to', 'speak')",0.0,A Wreath for Garibaldi
"('speak', '?')",0.0,A Wreath for Garibaldi
"('?', 'There')",0.0,A Wreath for Garibaldi
"('a', 'pretty')",0.0,A Wreath for Garibaldi
"('pretty', 'thorough')",0.2222222222222222,A Wreath for Garibaldi
"('thorough', 'silence')",0.0,A Wreath for Garibaldi
"('silence', 'at')",0.0,A Wreath for Garibaldi
"('at', 'that')",0.6666666666666666,A Wreath for Garibaldi
"('that', 'point')",0.14285714285714285,A Wreath for Garibaldi
"('point', '.')",0.0,A Wreath for Garibaldi
"('.', 'My')",0.0,A Wreath for Garibaldi
"('My', 'spoon')",0.0,A Wreath for Garibaldi
"('spoon', 'stirring')",0.25,A Wreath for Garibaldi
"('stirring', 'coffee')",0.0,A Wreath for Garibaldi
"('coffee', ',')",0.0,A Wreath for Garibaldi
"(',', 'banging')",0.0,A Wreath for Garibaldi
"('banging', 'against')",0.5714285714285714,A Wreath for Garibaldi
"('against', 'the')",0.125,A Wreath for Garibaldi
"('the', 'side')",0.16666666666666666,A Wreath for Garibaldi
"('side', 'of')",0.0,A Wreath for Garibaldi
"('the', 'cup')",0.0,A Wreath for Garibaldi
"('cup', ',')",0.0,A Wreath for Garibaldi
"(',', 'sounded')",0.0,A Wreath for Garibaldi
"('sounded', 'as')",0.14285714285714285,A Wreath for Garibaldi
"('as', 'loud')",0.0,A Wreath for Garibaldi
"('loud', 'as')",0.0,A Wreath for Garibaldi
"('a', 'bell')",0.0,A Wreath for Garibaldi
"('bell', '.')",0.0,A Wreath for Garibaldi
"(':', 'What')",0.0,A Wreath for Garibaldi
"('What', 'the')",0.4,A Wreath for Garibaldi
"('the', 'hell')",0.5,A Wreath for Garibaldi
"('hell', '?')",0.0,A Wreath for Garibaldi
"('?', 'Why')",0.0,A Wreath for Garibaldi
"('Why', 'not')",0.0,A Wreath for Garibaldi
"('not', '?')",0.0,A Wreath for Garibaldi
"('?', 'I')",0.0,A Wreath for Garibaldi
"('I', 'said')",0.0,A Wreath for Garibaldi
"('said', 'I')",0.0,A Wreath for Garibaldi
"('I', 'would')",0.0,A Wreath for Garibaldi
"('would', 'do')",0.4,A Wreath for Garibaldi
"('I', 'had')",0.0,A Wreath for Garibaldi
"('had', 'some')",0.0,A Wreath for Garibaldi
"('some', 'reasons')",0.42857142857142855,A Wreath for Garibaldi
"('reasons', ',')",0.0,A Wreath for Garibaldi
"('I', 'admire')",0.0,A Wreath for Garibaldi
"('admire', 'the')",0.125,A Wreath for Garibaldi
"('lady', '.')",0.0,A Wreath for Garibaldi
"('I', 'hate')",0.0,A Wreath for Garibaldi
"('hate', 'embarrassing')",0.18181818181818182,A Wreath for Garibaldi
"('embarrassing', 'silences')",0.36363636363636365,A Wreath for Garibaldi
"('silences', 'and')",0.125,A Wreath for Garibaldi
"('and', 'have')",0.16666666666666666,A Wreath for Garibaldi
"('been', 'known')",0.16666666666666666,A Wreath for Garibaldi
"('known', 'to')",0.2,A Wreath for Garibaldi
"('a', 'fool')",0.0,A Wreath for Garibaldi
"('fool', 'out')",0.2,A Wreath for Garibaldi
"('of', 'myself')",0.14285714285714285,A Wreath for Garibaldi
"('myself', 'just')",0.1111111111111111,A Wreath for Garibaldi
"('just', 'to')",0.2,A Wreath for Garibaldi
"('to', 'prevent')",0.14285714285714285,A Wreath for Garibaldi
"('prevent', 'one')",0.2857142857142857,A Wreath for Garibaldi
"('I', 'also')",0.0,A Wreath for Garibaldi
"('also', 'had')",0.16666666666666666,A Wreath for Garibaldi
"('had', 'and')",0.5,A Wreath for Garibaldi
"('have', 'feelings')",0.1,A Wreath for Garibaldi
"('feelings', 'about')",0.0,A Wreath for Garibaldi
"('about', 'Garibaldi')",0.2,A Wreath for Garibaldi
"('Like', 'every')",0.14285714285714285,A Wreath for Garibaldi
"('every', 'Southerner')",0.2,A Wreath for Garibaldi
"('Southerner', 'I')",0.0,A Wreath for Garibaldi
"('I', ""can't"")",0.0,A Wreath for Garibaldi
"(""can't"", 'escape')",0.25,A Wreath for Garibaldi
"('escape', 'the')",0.14285714285714285,A Wreath for Garibaldi
"('the', 'romantic')",0.1,A Wreath for Garibaldi
"('romantic', 'tradition')",0.6666666666666666,A Wreath for Garibaldi
"('tradition', 'of')",0.125,A Wreath for Garibaldi
"('of', 'brave')",0.0,A Wreath for Garibaldi
"('brave', 'defeats')",0.2222222222222222,A Wreath for Garibaldi
"('defeats', ',')",0.0,A Wreath for Garibaldi
"(',', 'forlorn')",0.0,A Wreath for Garibaldi
"('forlorn', 'lost')",0.2857142857142857,A Wreath for Garibaldi
"('lost', 'causes')",0.125,A Wreath for Garibaldi
"('causes', '.')",0.0,A Wreath for Garibaldi
"('.', 'Though')",0.0,A Wreath for Garibaldi
"('Though', ""Garibaldi's"")",0.0,A Wreath for Garibaldi
"(""Garibaldi's"", 'fight')",0.07692307692307693,A Wreath for Garibaldi
"('fight', 'was')",0.0,A Wreath for Garibaldi
"('was', 'small')",0.4,A Wreath for Garibaldi
"('small', 'shakes')",0.2857142857142857,A Wreath for Garibaldi
"('shakes', 'compared')",0.18181818181818182,A Wreath for Garibaldi
"('compared', 'to')",0.1111111111111111,A Wreath for Garibaldi
"('to', ""Pickett's"")",0.1111111111111111,A Wreath for Garibaldi
"(""Pickett's"", 'Charge')",0.07692307692307693,A Wreath for Garibaldi
"('Charge', '--')",0.0,A Wreath for Garibaldi
"('--', 'which')",0.0,A Wreath for Garibaldi
"('which', ',')",0.0,A Wreath for Garibaldi
"(',', 'like')",0.0,A Wreath for Garibaldi
"('like', 'all')",0.2,A Wreath for Garibaldi
"('all', 'Southerners')",0.0,A Wreath for Garibaldi
"('Southerners', ',')",0.0,A Wreath for Garibaldi
"('I', 'view')",0.0,A Wreath for Garibaldi
"('view', 'in')",0.2,A Wreath for Garibaldi
"('in', 'almost')",0.0,A Wreath for Garibaldi
"('almost', 'Miltonic')",0.3,A Wreath for Garibaldi
"('Miltonic', 'terms')",0.09090909090909091,A Wreath for Garibaldi
"('terms', ',')",0.0,A Wreath for Garibaldi
"(',', 'fallen')",0.0,A Wreath for Garibaldi
"('fallen', 'angels')",0.5714285714285714,A Wreath for Garibaldi
"('angels', ',')",0.0,A Wreath for Garibaldi
"(',', 'etc.')",0.0,A Wreath for Garibaldi
"('etc.', '--')",0.0,A Wreath for Garibaldi
"('--', 'I')",0.0,A Wreath for Garibaldi
"('I', 'associated')",0.0,A Wreath for Garibaldi
"('associated', 'the')",0.2222222222222222,A Wreath for Garibaldi
"('the', 'two')",0.2,A Wreath for Garibaldi
"('two', '.')",0.0,A Wreath for Garibaldi
"('And', 'to')",0.0,A Wreath for Garibaldi
"('to', 'top')",0.6666666666666666,A Wreath for Garibaldi
"('top', 'it')",0.25,A Wreath for Garibaldi
"('all', 'I')",0.0,A Wreath for Garibaldi
"('am', 'often')",0.0,A Wreath for Garibaldi
"('often', 'sentimental')",0.3,A Wreath for Garibaldi
"('sentimental', 'on')",0.1111111111111111,A Wreath for Garibaldi
"('on', 'purpose')",0.14285714285714285,A Wreath for Garibaldi
"('purpose', ',')",0.0,A Wreath for Garibaldi
"(',', 'trying')",0.0,A Wreath for Garibaldi
"('trying', 'to')",0.14285714285714285,A Wreath for Garibaldi
"('to', 'prove')",0.16666666666666666,A Wreath for Garibaldi
"('prove', 'to')",0.16666666666666666,A Wreath for Garibaldi
"('to', 'myself')",0.0,A Wreath for Garibaldi
"('myself', 'that')",0.0,A Wreath for Garibaldi
"('that', 'I')",0.0,A Wreath for Garibaldi
"('not', 'afraid')",0.0,A Wreath for Garibaldi
"('afraid', 'of')",0.16666666666666666,A Wreath for Garibaldi
"('of', 'sentiment')",0.0,A Wreath for Garibaldi
"('sentiment', '.')",0.0,A Wreath for Garibaldi
"('So', 'much')",0.0,A Wreath for Garibaldi
"('much', 'for')",0.0,A Wreath for Garibaldi
"('for', 'all')",0.0,A Wreath for Garibaldi
"('all', 'that')",0.25,A Wreath for Garibaldi
"('that', '.')",0.0,A Wreath for Garibaldi
"('lady', 'was')",0.16666666666666666,A Wreath for Garibaldi
"('was', 'pleased')",0.2857142857142857,A Wreath for Garibaldi
"('pleased', 'and')",0.2857142857142857,A Wreath for Garibaldi
"('and', 'enthusiastic')",0.2,A Wreath for Garibaldi
"('enthusiastic', '.')",0.0,A Wreath for Garibaldi
"('She', 'gave')",0.16666666666666666,A Wreath for Garibaldi
"('gave', 'me')",0.2,A Wreath for Garibaldi
"('me', 'the')",0.25,A Wreath for Garibaldi
"('the', 'names')",0.14285714285714285,A Wreath for Garibaldi
"('of', 'some')",0.2,A Wreath for Garibaldi
"('some', 'people')",0.3333333333333333,A Wreath for Garibaldi
"('who', 'would')",0.3333333333333333,A Wreath for Garibaldi
"('would', 'surely')",0.2222222222222222,A Wreath for Garibaldi
"('surely', 'help')",0.25,A Wreath for Garibaldi
"('help', 'pay')",0.16666666666666666,A Wreath for Garibaldi
"('pay', 'for')",0.0,A Wreath for Garibaldi
"('the', 'flowers')",0.1111111111111111,A Wreath for Garibaldi
"('flowers', 'and')",0.0,A Wreath for Garibaldi
"('and', 'might')",0.0,A Wreath for Garibaldi
"('might', 'even')",0.0,A Wreath for Garibaldi
"('even', 'march')",0.0,A Wreath for Garibaldi
"('march', 'up')",0.0,A Wreath for Garibaldi
"('monument', 'with')",0.1111111111111111,A Wreath for Garibaldi
"('with', 'me')",0.0,A Wreath for Garibaldi
"('me', '.')",0.0,A Wreath for Garibaldi
"('The', 'idea')",0.16666666666666666,A Wreath for Garibaldi
"('idea', 'of')",0.0,A Wreath for Garibaldi
"('the', 'march')",0.14285714285714285,A Wreath for Garibaldi
"('march', 'pleased')",0.1,A Wreath for Garibaldi
"('pleased', 'her')",0.125,A Wreath for Garibaldi
"('.', 'Maybe')",0.0,A Wreath for Garibaldi
"('Maybe', 'twenty')",0.25,A Wreath for Garibaldi
"('twenty', ',')",0.0,A Wreath for Garibaldi
"(',', 'thirty')",0.0,A Wreath for Garibaldi
"('thirty', ',')",0.0,A Wreath for Garibaldi
"(',', 'fifty')",0.0,A Wreath for Garibaldi
"('fifty', '.')",0.0,A Wreath for Garibaldi
"('Maybe', 'I')",0.0,A Wreath for Garibaldi
"('I', 'could')",0.0,A Wreath for Garibaldi
"('could', 'call')",0.3333333333333333,A Wreath for Garibaldi
"('call', 'Rimanelli')",0.25,A Wreath for Garibaldi
"('Rimanelli', 'at')",0.125,A Wreath for Garibaldi
"('the', 'magazine')",0.1111111111111111,A Wreath for Garibaldi
"('magazine', 'Rottosei')",0.18181818181818182,A Wreath for Garibaldi
"('Rottosei', 'where')",0.1111111111111111,A Wreath for Garibaldi
"('where', 'he')",0.5,A Wreath for Garibaldi
"('he', 'worked')",0.14285714285714285,A Wreath for Garibaldi
"('worked', '.')",0.0,A Wreath for Garibaldi
